"Phylum"	"Size"	"GC"
"Proteobacteria"	3.30594	57.2
"Proteobacteria"	3.36677	57.1
"Proteobacteria"	3.11334	57.2
"Proteobacteria"	3.29054	57.3
"Proteobacteria"	6.06841	58
"Proteobacteria"	5.83635	58.3
"Proteobacteria"	5.92633	58.3
"Proteobacteria"	6.15929	58
"Proteobacteria"	5.96047	58.3
"Proteobacteria"	6.0393	58.6
"Proteobacteria"	6.75995	57.5
"Proteobacteria"	6.39273	57.8
"Proteobacteria"	5.89518	58.6
"Proteobacteria"	6.15884	58.1
"Proteobacteria"	5.42016	64.5103
"Proteobacteria"	3.93802	38.7
"Proteobacteria"	3.74632	38.8
"Proteobacteria"	4.03044	38.8
"Proteobacteria"	4.10382	38.8
"Proteobacteria"	3.91974	38.8
"Proteobacteria"	2.61474	48.5
"Actinobacteria"	1.80106	48.6
"Proteobacteria"	2.39036	41.3
"Firmicutes"	2.12667	38.076
"Firmicutes"	1.97709	37.9883
"Firmicutes"	3.76978	50.2
"Firmicutes"	4.66287	45
"Proteobacteria"	1.18373	36.6
"Firmicutes"	1.84006	62
"Firmicutes"	3.13597	43.5
"Firmicutes"	2.78506	34.3
"Firmicutes"	2.65837	33.9
"Firmicutes"	2.59589	33.8
"Firmicutes"	2.59279	33.8
"Firmicutes"	2.52414	33.7
"Firmicutes"	3.21095	56.8
"Actinobacteria"	1.89112	58.3
"Actinobacteria"	1.89145	58.3
"Actinobacteria"	2.00331	58.5
"Firmicutes"	1.7262	46.1
"Firmicutes"	1.80975	44.2
"Firmicutes"	2.80244	36.0983
"Actinobacteria"	2.11568	60.4
"Firmicutes"	2.88455	38.6
"Firmicutes"	2.95341	34.1
"Actinobacteria"	11.1383	70.9048
"Firmicutes"	2.61312	33.2
"Firmicutes"	2.29473	38.5
"Firmicutes"	1.95819	39.8
"Proteobacteria"	4.6903	53.7
"Proteobacteria"	5.11924	53.5
"Proteobacteria"	4.90815	53.2829
"Proteobacteria"	4.87728	53.6813
"Proteobacteria"	4.86713	53.6192
"Proteobacteria"	6.52702	50.1107
"Proteobacteria"	3.37234	39.6
"Proteobacteria"	3.38644	39.5
"Proteobacteria"	3.57895	39.4
"Proteobacteria"	3.32436	39.4
"Proteobacteria"	4.67359	63.9
"Proteobacteria"	2.81935	44.5704
"Actinobacteria"	10.2367	71.3
"Actinobacteria"	10.2368	71.3
"Actinobacteria"	10.2469	71.3
"Proteobacteria"	4.88834	55.0916
"Firmicutes"	1.37577	34.8429
"Firmicutes"	4.64942	37.3
"Firmicutes"	4.55062	37.3
"Proteobacteria"	3.63666	59.2
"Proteobacteria"	5.30225	61.1
"Firmicutes"	2.35091	37.6
"Firmicutes"	2.21409	37.5
"Firmicutes"	2.37721	37.5974
"Firmicutes"	2.36224	37.5
"Firmicutes"	3.5227	43.2
"Firmicutes"	3.59212	48.5
"Actinobacteria"	4.02438	70.7
"Firmicutes"	3.10886	49.8
"Firmicutes"	3.11479	37.2
"Proteobacteria"	4.15254	38.7
"Proteobacteria"	4.65172	56.8223
"Proteobacteria"	1.69586	37.4
"Proteobacteria"	1.73212	37.3
"Proteobacteria"	1.41013	32.3
"Proteobacteria"	6.55472	49.8
"Firmicutes"	1.89887	33.9
"Proteobacteria"	2.10128	53.9
"Proteobacteria"	4.42486	64.8793
"Proteobacteria"	3.24048	67.1
"Actinobacteria"	11.9367	70.8
"Firmicutes"	3.96901	47.2
"Proteobacteria"	3.2884	61.7422
"Proteobacteria"	3.2771	61.7339
"Proteobacteria"	4.90464	52.3
"Proteobacteria"	5.00127	51.7
"Proteobacteria"	2.66545	61.6
"Actinobacteria"	2.10046	57.7
"Actinobacteria"	3.63226	64.2
"Proteobacteria"	1.69443	37.5
"Proteobacteria"	4.84693	49.5
"Firmicutes"	2.15365	41.7
"Firmicutes"	2.17161	41.6
"Firmicutes"	1.98869	42.1
"Firmicutes"	2.08233	41.9
"Proteobacteria"	6.07264	64.7
"Proteobacteria"	6.8922	39.8
"Firmicutes"	2.12739	33.9
"Firmicutes"	5.45278	51.9
"Actinobacteria"	3.44936	66.1
"Actinobacteria"	3.30774	73.9
"Proteobacteria"	4.92077	63.5
"Actinobacteria"	1.55219	52.9
"Firmicutes"	2.63845	32.8
"Proteobacteria"	4.57322	63.8346
"Actinobacteria"	3.43301	67.1
"Proteobacteria"	0.722593	27.5
"Firmicutes"	2.53436	35
"Proteobacteria"	5.57377	58.5333
"Proteobacteria"	2.08688	39.6
"Proteobacteria"	2.10781	39.2
"Proteobacteria"	2.10143	39.2
"Firmicutes"	2.47005	32.3
"Firmicutes"	2.08153	34.2
"Proteobacteria"	5.4489	52.0766
"Proteobacteria"	5.6568	52.1505
"Proteobacteria"	5.32829	44.8
"Firmicutes"	2.08097	41.9
"Firmicutes"	2.15191	39
"Firmicutes"	2.05387	39
"Proteobacteria"	0.208564	13.5
"Firmicutes"	1.79225	39.2
"Firmicutes"	1.8695	39.5
"Firmicutes"	1.94561	39.4
"Firmicutes"	1.85723	39
"Firmicutes"	2.89226	46.6
"Firmicutes"	2.12687	36.9
"Proteobacteria"	6.89189	62.4031
"Proteobacteria"	7.143	62.0203
"Proteobacteria"	6.64184	62.3875
"Proteobacteria"	6.47948	62.0969
"Proteobacteria"	4.06217	44.3
"Proteobacteria"	4.01274	44.4
"Proteobacteria"	4.05204	44.4781
"Firmicutes"	1.99864	35.6663
"Firmicutes"	1.6971	32.9
"Firmicutes"	2.63991	36
"Proteobacteria"	4.39444	61.7
"Proteobacteria"	5.50036	64.4
"Firmicutes"	4.2769	47.5
"Proteobacteria"	3.89994	44.3
"Firmicutes"	3.60139	54.9
"Proteobacteria"	3.41905	70.2
"Proteobacteria"	4.0613	63.6
"Firmicutes"	2.14389	35.5
"Proteobacteria"	4.68432	44.1
"Proteobacteria"	1.93246	47
"Proteobacteria"	4.58746	53.3
"Proteobacteria"	4.20053	61.4
"Actinobacteria"	2.13678	56.6
"Firmicutes"	3.07409	36.4
"Proteobacteria"	1.95427	46.7
"Firmicutes"	2.13136	42
"Firmicutes"	1.99442	42.6
"Firmicutes"	2.19546	39.7968
"Firmicutes"	2.08575	62
"Actinobacteria"	3.91819	59.2853
"Proteobacteria"	3.28254	52.9
"Firmicutes"	2.84379	35.1
"Proteobacteria"	0.138927	58.8
"Proteobacteria"	0.138931	58.8
"Proteobacteria"	0.538294	43.5
"Proteobacteria"	5.05168	51.3
"Firmicutes"	2.17494	49.7
"Firmicutes"	4.35552	60.1445
"Firmicutes"	2.84294	42.8
"Firmicutes"	1.8935	36.7
"Proteobacteria"	3.75014	60.6963
"Proteobacteria"	1.47953	34.3
"Actinobacteria"	4.25341	71.9
"Actinobacteria"	5.29001	67.0692
"Proteobacteria"	9.44631	69.5
"Proteobacteria"	2.30635	39
"Actinobacteria"	5.63902	71.6
"Actinobacteria"	3.83138	72.4653
"Actinobacteria"	10.3695	70.8965
"Actinobacteria"	7.57949	70.6
"Actinobacteria"	6.35937	72.7
"Actinobacteria"	5.3225	74
"Actinobacteria"	6.84156	68.1
"Actinobacteria"	4.12318	74.3
"Actinobacteria"	4.47973	68.3866
"Actinobacteria"	4.18998	72.4
"Actinobacteria"	6.54331	72.7052
"Actinobacteria"	3.61499	72
"Actinobacteria"	8.24814	73.7
"Actinobacteria"	1.6178	50.9
"Actinobacteria"	4.66918	73.1
"Actinobacteria"	3.16504	60.2
"Actinobacteria"	2.74965	58.4
"Actinobacteria"	4.30835	67.3
"Actinobacteria"	2.78502	71.6
"Actinobacteria"	10.4678	69.8
"Firmicutes"	4.54562	41.6
"Proteobacteria"	2.90956	57.2915
"Proteobacteria"	2.85207	43.7
"Actinobacteria"	2.15816	68.3
"Proteobacteria"	3.94266	58.6
"Actinobacteria"	6.0603	70.9
"Firmicutes"	2.00859	39
"Proteobacteria"	5.28035	54.8
"Firmicutes"	4.32175	45
"Proteobacteria"	1.67268	44.5
"Firmicutes"	2.61738	37.5
"Firmicutes"	2.57222	37.6
"Proteobacteria"	3.20755	56.6
"Firmicutes"	3.62445	44.2
"Firmicutes"	4.99118	42.0694
"Actinobacteria"	2.60637	53.4
"Actinobacteria"	2.5021	53.3
"Actinobacteria"	2.57919	53.4
"Proteobacteria"	2.31696	40.8
"Proteobacteria"	1.52274	35.7
"Actinobacteria"	6.73228	70.8948
"Actinobacteria"	3.98203	70.3
"Proteobacteria"	5.65492	44
"Actinobacteria"	4.86349	62.1997
"Proteobacteria"	4.71897	67.1174
"Proteobacteria"	4.21474	66.9853
"Proteobacteria"	4.55178	58.7
"Proteobacteria"	4.54091	58.6
"Proteobacteria"	4.38509	58.9
"Proteobacteria"	4.54284	58.5
"Proteobacteria"	4.44931	58.9
"Firmicutes"	8.66382	58.4
"Firmicutes"	8.73905	58.3
"Firmicutes"	8.77014	58.2
"Proteobacteria"	5.53009	64.8
"Proteobacteria"	9.0523	67.4147
"Proteobacteria"	6.84325	60.8
"Proteobacteria"	4.56478	41.1
"Proteobacteria"	2.69414	39.8896
"Proteobacteria"	1.3432	28.6
"Proteobacteria"	2.26384	41.5
"Proteobacteria"	1.48089	32.4475
"Proteobacteria"	1.91509	38.7
"Proteobacteria"	1.88491	38.5
"Proteobacteria"	1.94562	38.6
"Proteobacteria"	2.32816	38.6
"Proteobacteria"	1.82273	38.5
"Firmicutes"	2.06873	31.211
"Firmicutes"	2.24433	31.0097
"Actinobacteria"	5.68312	67.3
"Proteobacteria"	1.27847	32.3
"Firmicutes"	2.35408	37.3604
"Actinobacteria"	2.62329	59.9
"Firmicutes"	2.10008	37.4
"Actinobacteria"	6.79032	72.5
"Actinobacteria"	5.57956	63.9
"Firmicutes"	5.1847	40.8
"Proteobacteria"	1.80754	45.8905
"Proteobacteria"	1.77563	45.7
"Firmicutes"	1.44147	35.5158
"Firmicutes"	1.72894	35.5
"Proteobacteria"	2.12558	49
"Actinobacteria"	4.38931	65.6
"Proteobacteria"	4.58148	54.3
"Firmicutes"	7.40722	51.4
"Actinobacteria"	4.48206	65.6
"Actinobacteria"	4.52595	65.5
"Actinobacteria"	4.43243	65.6
"Actinobacteria"	4.52447	65.5
"Actinobacteria"	4.4202	65.5
"Firmicutes"	4.87357	41.8
"Proteobacteria"	4.96747	64.9
"Proteobacteria"	6.46733	66.7142
"Firmicutes"	2.56272	36
"Firmicutes"	2.85644	36.8638
"Firmicutes"	3.39899	38.5
"Firmicutes"	3.63193	50.1648
"Actinobacteria"	8.22616	72.4
"Actinobacteria"	3.35282	67.3
"Proteobacteria"	2.48198	54.7
"Proteobacteria"	1.63856	38.3
"Proteobacteria"	4.13423	42.3
"Proteobacteria"	4.19762	60.7
"Firmicutes"	1.78406	44.6
"Actinobacteria"	8.40339	72.1
"Actinobacteria"	8.93554	70.9
"Proteobacteria"	3.82692	64.1
"Proteobacteria"	4.2274	61.2
"Proteobacteria"	3.98931	61.5
"Firmicutes"	2.10494	43.4
"Firmicutes"	2.05348	43.5
"Firmicutes"	2.06415	43.5
"Firmicutes"	2.12935	43.5
"Firmicutes"	2.07714	43.5
"Firmicutes"	2.07282	43.5
"Firmicutes"	2.08876	43.5
"Firmicutes"	2.07574	43.5
"Firmicutes"	2.14474	43.5
"Firmicutes"	2.10651	43.4
"Firmicutes"	2.11454	43.5
"Firmicutes"	1.99628	43.7
"Firmicutes"	2.11548	43.4
"Firmicutes"	2.1705	43.2
"Firmicutes"	2.13689	43.4
"Firmicutes"	2.08361	43.5
"Firmicutes"	2.07669	43.5
"Firmicutes"	2.19645	43.4
"Firmicutes"	2.21758	43.3
"Firmicutes"	2.0571	43.7
"Firmicutes"	2.07366	43.6
"Firmicutes"	2.0988	43.5
"Firmicutes"	2.07035	43.5
"Firmicutes"	2.09481	43.5
"Firmicutes"	2.13064	43.4
"Firmicutes"	2.07038	43.6
"Firmicutes"	2.12009	43.4
"Firmicutes"	2.06059	43.5
"Firmicutes"	2.08505	43.6
"Firmicutes"	2.07366	43.6
"Firmicutes"	2.14477	43.4
"Firmicutes"	2.12812	43.4
"Firmicutes"	2.12548	43.4
"Firmicutes"	2.03629	43.5
"Firmicutes"	2.0381	43.5
"Firmicutes"	2.08788	43.5
"Firmicutes"	2.14177	43.4
"Firmicutes"	2.10723	43.5
"Firmicutes"	2.08181	43.5
"Firmicutes"	2.14039	43.4
"Firmicutes"	2.16272	43.5
"Firmicutes"	2.1221	43.5
"Firmicutes"	2.08568	43.5
"Firmicutes"	2.12896	43.5
"Proteobacteria"	5.01707	62.6
"Firmicutes"	3.6679	52.3128
"Firmicutes"	3.65081	52.5
"Firmicutes"	3.54519	48.8
"Firmicutes"	3.67394	52.3129
"Firmicutes"	3.91195	43.9963
"Firmicutes"	3.50881	42.7597
"Firmicutes"	4.28569	29.8
"Proteobacteria"	7.53024	68.468
"Proteobacteria"	6.68634	59.5131
"Proteobacteria"	5.06425	45.4
"Proteobacteria"	1.27509	32.5
"Proteobacteria"	1.27572	32.5
"Proteobacteria"	6.92343	65.3
"Proteobacteria"	4.65617	62.4
"Proteobacteria"	14.3783	60.2
"Proteobacteria"	7.00782	60.2
"Proteobacteria"	6.234	61
"Firmicutes"	2.48777	50
"Proteobacteria"	4.15872	56.5
"Proteobacteria"	4.0329	56.6
"Proteobacteria"	3.80698	65.4
"Proteobacteria"	5.19791	41.4
"Proteobacteria"	1.28309	32.4
"Proteobacteria"	1.34271	32.3
"Proteobacteria"	7.57174	62.6
"Proteobacteria"	5.44907	59.1
"Firmicutes"	6.8346	45.9
"Actinobacteria"	5.58901	68
"Proteobacteria"	2.48494	40.2
"Actinobacteria"	10.8253	69.9
"Actinobacteria"	10.4039	70.2
"Firmicutes"	2.56949	35.7
"Firmicutes"	1.97879	36.999
"Firmicutes"	4.47063	53.1645
"Proteobacteria"	5.91081	59.3
"Firmicutes"	2.64926	47.5
"Proteobacteria"	6.20053	62.8
"Proteobacteria"	6.84639	67.6703
"Proteobacteria"	4.73691	62.2
"Firmicutes"	4.17001	41.8004
"Proteobacteria"	4.69061	54.9
"Actinobacteria"	2.02112	60.2
"Firmicutes"	1.74395	38.8
"Proteobacteria"	6.0384	65.4
"Actinobacteria"	2.09052	71.4
"Actinobacteria"	6.34262	68.3003
"Proteobacteria"	9.14388	61
"Proteobacteria"	0.509591	58
"Actinobacteria"	6.41574	65.5
"Actinobacteria"	7.2816	66.1
"Actinobacteria"	8.78328	74.2
"Proteobacteria"	4.92822	61.6
"Firmicutes"	4.04478	39.3
"Proteobacteria"	4.13752	65.5486
"Firmicutes"	3.85895	49.3
"Proteobacteria"	4.26335	40.7
"Actinobacteria"	4.77461	68.9
"Actinobacteria"	8.09255	72.9894
"Actinobacteria"	8.09552	72.9896
"Firmicutes"	5.86308	42.9
"Firmicutes"	2.69765	37.8
"Actinobacteria"	1.16358	41.7
"Proteobacteria"	3.45255	67.7
"Firmicutes"	3.23441	40.9
"Firmicutes"	1.77347	37.091
"Firmicutes"	2.14936	36.2
"Firmicutes"	3.06451	38.4
"Proteobacteria"	4.13637	54.7
"Firmicutes"	4.89768	35.7
"Proteobacteria"	3.94889	61.3946
"Actinobacteria"	6.49968	66.4
"Firmicutes"	2.81586	47.5
"Proteobacteria"	1.8472	32.2
"Proteobacteria"	2.98844	40
"Proteobacteria"	2.95741	39.6
"Proteobacteria"	4.6683	48.7
"Proteobacteria"	3.90967	39.635
"Proteobacteria"	5.021	65.4
"Actinobacteria"	4.37819	69.8
"Actinobacteria"	3.99701	69.6
"Firmicutes"	2.56568	33.5
"Proteobacteria"	1.28774	32.5
"Proteobacteria"	1.30039	32.4
"Proteobacteria"	1.32328	32.3282
"Proteobacteria"	1.32057	32.3
"Proteobacteria"	1.30547	32.3884
"Proteobacteria"	1.2798	32.6
"Proteobacteria"	1.91053	38.6
"Proteobacteria"	1.9427	38.3
"Proteobacteria"	2.00819	36.7
"Proteobacteria"	1.75295	38.6
"Proteobacteria"	2.245	38
"Proteobacteria"	1.63851	37.8
"Firmicutes"	2.87935	35.0792
"Proteobacteria"	6.5134	68.058
"Actinobacteria"	5.8443	66.9612
"Actinobacteria"	6.21364	67.4
"Actinobacteria"	5.70653	72.4
"Firmicutes"	2.94646	43.6
"Actinobacteria"	7.007	60.2
"Firmicutes"	5.37114	39.6
"Proteobacteria"	4.30971	55.9
"Proteobacteria"	2.693	31.8
"Actinobacteria"	8.47831	71.8
"Proteobacteria"	5.76314	61.8
"Actinobacteria"	2.47736	69.8
"Actinobacteria"	3.34855	67.8
"Actinobacteria"	3.41644	67.7
"Actinobacteria"	6.43499	67
"Actinobacteria"	6.19465	68.4
"Actinobacteria"	6.31131	68.2
"Firmicutes"	2.55328	30.7
"Firmicutes"	3.10825	29.899
"Proteobacteria"	6.62229	61.3
"Proteobacteria"	4.55392	56.5
"Proteobacteria"	4.53172	56.6
"Proteobacteria"	4.42387	54.7927
"Firmicutes"	4.22325	37.2
"Firmicutes"	2.93906	53.9
"Firmicutes"	6.0834	46.8
"Firmicutes"	2.47472	52.8
"Firmicutes"	3.57536	40
"Firmicutes"	2.14276	37.5846
"Firmicutes"	2.27507	37.7
"Firmicutes"	2.19571	37.6
"Actinobacteria"	5.1769	74.1
"Proteobacteria"	5.00057	59.4
"Actinobacteria"	9.43635	68
"Actinobacteria"	8.89768	68.2
"Proteobacteria"	4.47591	63.3
"Proteobacteria"	5.22012	43.4
"Proteobacteria"	5.03257	43.5
"Proteobacteria"	5.33832	43.5
"Proteobacteria"	5.27593	43.4
"Proteobacteria"	5.19504	43.5
"Proteobacteria"	5.04891	43.5
"Proteobacteria"	5.00157	43.6
"Proteobacteria"	5.19099	43.4
"Proteobacteria"	5.1506	43.5
"Proteobacteria"	4.89987	43.6
"Proteobacteria"	5.0336	43.6
"Proteobacteria"	4.91011	43.6
"Proteobacteria"	4.91718	43.6
"Proteobacteria"	4.87037	43.6
"Proteobacteria"	4.87509	43.6
"Proteobacteria"	5.04992	43.5
"Proteobacteria"	4.96853	43.6
"Proteobacteria"	4.90757	43.6
"Proteobacteria"	5.14686	43.5
"Proteobacteria"	5.18139	43.5
"Proteobacteria"	0.95799	32.1
"Actinobacteria"	2.26301	62
"Proteobacteria"	5.01088	70.7
"Proteobacteria"	5.04325	71.2
"Firmicutes"	2.50821	38.3
"Firmicutes"	2.73713	37.3
"Proteobacteria"	3.55391	38.1
"Proteobacteria"	4.54718	39.1
"Proteobacteria"	10.0806	69.9
"Firmicutes"	3.59662	52.3
"Actinobacteria"	8.2786	72.5
"Proteobacteria"	6.45343	58.9
"Proteobacteria"	7.10819	59.4
"Proteobacteria"	3.78033	44.7
"Proteobacteria"	3.91468	44.5
"Proteobacteria"	3.85888	44.6
"Proteobacteria"	4.11481	44.4
"Proteobacteria"	4.04323	44.6
"Proteobacteria"	2.51011	38.8
"Proteobacteria"	3.60346	63.4
"Firmicutes"	3.98423	38.5903
"Proteobacteria"	6.62988	63.1
"Actinobacteria"	1.95153	57.2
"Firmicutes"	1.88909	39
"Proteobacteria"	5.26	61.3
"Actinobacteria"	4.97373	70.3
"Actinobacteria"	5.57552	74.1
"Actinobacteria"	2.1673	60.1
"Actinobacteria"	4.87534	72.9
"Proteobacteria"	7.13487	59
"Firmicutes"	5.04011	39.8
"Firmicutes"	4.87629	39.5
"Firmicutes"	4.85247	39.4
"Firmicutes"	5.06349	39.8
"Firmicutes"	5.27773	39.4
"Proteobacteria"	3.80562	61.5
"Proteobacteria"	6.54108	61.4
"Proteobacteria"	6.35023	61.5
"Actinobacteria"	7.32122	72
"Proteobacteria"	3.87629	64.7
"Proteobacteria"	5.44288	56
"Proteobacteria"	5.55402	27.2
"Proteobacteria"	5.84743	58.7
"Proteobacteria"	5.08506	61.2
"Proteobacteria"	1.72797	38.9
"Proteobacteria"	8.67854	63.6
"Proteobacteria"	4.60063	57.8
"Proteobacteria"	4.76479	57.3
"Proteobacteria"	4.52463	57.4
"Firmicutes"	2.84611	35.6
"Proteobacteria"	3.69374	60.2
"Firmicutes"	2.92717	32.8
"Proteobacteria"	4.90487	60.3
"Proteobacteria"	3.95768	53.6055
"Actinobacteria"	8.83657	69.6
"Actinobacteria"	9.10736	67.1
"Actinobacteria"	4.65159	67.9
"Actinobacteria"	5.66999	70.4
"Proteobacteria"	4.67646	52.919
"Proteobacteria"	4.92225	55.5
"Proteobacteria"	4.74665	54.8
"Proteobacteria"	4.62685	56.1
"Proteobacteria"	5.61425	52.1829
"Firmicutes"	2.62541	32.3
"Firmicutes"	2.89921	32.8
"Firmicutes"	2.486	31.5
"Proteobacteria"	4.70815	27.1
"Proteobacteria"	5.09495	50.5
"Proteobacteria"	4.47314	50.7
"Proteobacteria"	4.73675	50.7
"Proteobacteria"	5.26542	50.1
"Proteobacteria"	4.67943	50.4
"Proteobacteria"	5.19115	50.3
"Actinobacteria"	5.07048	65.4189
"Actinobacteria"	4.62917	62
"Actinobacteria"	3.54231	63.3
"Actinobacteria"	5.08103	62.2324
"Proteobacteria"	4.70838	44.6
"Proteobacteria"	4.79911	47.8935
"Proteobacteria"	4.70629	47.9
"Proteobacteria"	5.25114	47.9725
"Proteobacteria"	4.91395	46.2
"Proteobacteria"	8.49352	64.7868
"Proteobacteria"	7.45659	65.5
"Proteobacteria"	7.23184	64.3
"Proteobacteria"	8.71291	63.1
"Proteobacteria"	7.38612	27.2
"Proteobacteria"	5.44301	56
"Proteobacteria"	5.44255	56
"Firmicutes"	2.22044	40.5
"Firmicutes"	1.87289	41.2
"Firmicutes"	1.96047	41
"Firmicutes"	2.12498	39.8
"Firmicutes"	2.01373	41.2
"Firmicutes"	2.19828	39.2
"Firmicutes"	1.85846	41.2
"Firmicutes"	2.33149	43.1
"Firmicutes"	2.26436	40.8
"Firmicutes"	2.09901	40.6
"Firmicutes"	1.95255	41.2
"Firmicutes"	2.00169	41.2
"Firmicutes"	2.224	41.7
"Firmicutes"	1.98115	41.1
"Firmicutes"	2.04711	40.6
"Firmicutes"	2.30198	40.9
"Proteobacteria"	5.89867	61.9974
"Firmicutes"	2.45652	34.5
"Firmicutes"	2.45064	34.5
"Firmicutes"	2.45726	34.5
"Proteobacteria"	4.37604	67.9
"Proteobacteria"	2.56228	43.9
"Actinobacteria"	5.92052	68.431
"Actinobacteria"	6.04842	68.4
"Actinobacteria"	6.25608	68.1928
"Actinobacteria"	4.64367	68.4
"Actinobacteria"	5.61363	67.9
"Actinobacteria"	5.4	66.9
"Firmicutes"	1.97964	50.9
"Firmicutes"	2.35579	47.8
"Proteobacteria"	4.80531	54.3
"Proteobacteria"	6.31278	54.3247
"Proteobacteria"	5.33111	52.9
"Firmicutes"	3.09666	37.8
"Firmicutes"	2.29388	38
"Firmicutes"	2.27507	38
"Firmicutes"	2.35146	38
"Firmicutes"	2.57129	38
"Firmicutes"	2.38628	36.3
"Firmicutes"	3.64493	42.5
"Proteobacteria"	2.94766	26.6135
"Proteobacteria"	5.31391	63.2525
"Proteobacteria"	4.17148	60
"Proteobacteria"	5.04765	62.5
"Proteobacteria"	5.10061	51.8
"Proteobacteria"	5.09063	51.8
"Proteobacteria"	5.09267	51.8
"Proteobacteria"	7.73703	71.5192
"Firmicutes"	1.62	28.3
"Firmicutes"	1.51556	28
"Firmicutes"	1.5864	28.1
"Firmicutes"	1.27027	28
"Firmicutes"	1.13526	28.1
"Firmicutes"	0.951018	28.2
"Firmicutes"	1.34279	28
"Firmicutes"	0.928724	28.2
"Firmicutes"	1.52978	27.9
"Firmicutes"	1.56987	27.9
"Firmicutes"	1.56616	27.8
"Proteobacteria"	5.50714	67.5
"Proteobacteria"	5.67426	59.0606
"Proteobacteria"	4.93519	61.1217
"Proteobacteria"	4.40405	62.2121
"Actinobacteria"	5.29368	71.4849
"Firmicutes"	2.68605	38.2
"Proteobacteria"	3.54724	60.3
"Proteobacteria"	4.00207	60
"Proteobacteria"	3.26535	60.9
"Proteobacteria"	2.97087	62.9
"Proteobacteria"	5.22309	41
"Proteobacteria"	4.10435	60.4
"Actinobacteria"	4.22872	68.4
"Proteobacteria"	4.94699	39.6
"Proteobacteria"	4.76263	60.8
"Proteobacteria"	4.20981	61
"Proteobacteria"	2.94527	38.6
"Proteobacteria"	4.89474	54.3
"Proteobacteria"	4.06386	54.1
"Proteobacteria"	5.12108	40.9
"Proteobacteria"	5.10034	42.6
"Proteobacteria"	4.65272	57.5
"Proteobacteria"	3.49733	55.5
"Proteobacteria"	4.55583	57
"Proteobacteria"	4.1787	61.8
"Proteobacteria"	4.51406	58.7
"Proteobacteria"	4.58516	66.1144
"Proteobacteria"	7.08623	67.8
"Proteobacteria"	5.19693	64.9
"Proteobacteria"	2.99505	44.8661
"Proteobacteria"	5.27741	61.2
"Proteobacteria"	4.3045	53.5
"Proteobacteria"	4.74581	60.5
"Firmicutes"	4.95279	53.1
"Proteobacteria"	5.8894	67.3835
"Proteobacteria"	4.11025	54.2
"Proteobacteria"	5.27799	73.5
"Proteobacteria"	5.06163	74.8
"Proteobacteria"	7.63154	38.2
"Proteobacteria"	1.33417	43.3
"Proteobacteria"	1.87793	39.7
"Proteobacteria"	3.78983	58.2
"Proteobacteria"	4.13744	62.6
"Proteobacteria"	3.63602	67.4
"Firmicutes"	2.44212	35.3
"Firmicutes"	2.68539	35.2291
"Proteobacteria"	3.39027	52.2
"Proteobacteria"	1.45689	29.1
"Proteobacteria"	1.28473	31.7
"Proteobacteria"	5.71708	52.5
"Proteobacteria"	5.91678	52.4149
"Proteobacteria"	4.99001	66.4
"Firmicutes"	3.54561	44.2
"Firmicutes"	3.80105	41.3
"Firmicutes"	4.16898	39.2
"Proteobacteria"	4.57458	68.2955
"Proteobacteria"	4.70873	65.8
"Proteobacteria"	4.31974	65.9
"Proteobacteria"	4.28121	66.2
"Proteobacteria"	2.52304	40.7
"Proteobacteria"	5.39359	44.0608
"Firmicutes"	7.12167	51.2
"Firmicutes"	4.87223	52
"Firmicutes"	7.18493	50.3
"Firmicutes"	5.79204	46.6
"Firmicutes"	6.93177	48.7
"Firmicutes"	5.49497	48.2
"Firmicutes"	5.69144	45.5
"Firmicutes"	6.65719	46
"Firmicutes"	2.99989	48.5
"Proteobacteria"	2.98506	65.562
"Firmicutes"	3.86129	31.3
"Firmicutes"	3.49032	31.4
"Proteobacteria"	4.71734	50.7
"Proteobacteria"	7.59974	67.6272
"Proteobacteria"	1.44587	35.2
"Actinobacteria"	6.96253	72.8
"Actinobacteria"	6.50503	72.3
"Proteobacteria"	3.62494	60.7
"Proteobacteria"	4.58732	65.3
"Proteobacteria"	3.51434	65.1
"Proteobacteria"	4.67577	68.9
"Actinobacteria"	3.11536	69
"Firmicutes"	2.23897	50.2
"Actinobacteria"	2.51892	64.4
"Actinobacteria"	1.86418	56
"Actinobacteria"	2.91305	71.2
"Proteobacteria"	5.23173	63.7
"Proteobacteria"	5.24397	63.6
"Proteobacteria"	2.14235	44.1
"Actinobacteria"	3.12367	56.2
"Proteobacteria"	2.50264	52.8
"Proteobacteria"	1.95688	38.6
"Proteobacteria"	1.99125	38.4
"Firmicutes"	1.55006	30.9
"Firmicutes"	1.62516	30.3
"Firmicutes"	1.81635	32.2
"Firmicutes"	2.02984	33.9
"Firmicutes"	1.7267	30.6
"Firmicutes"	2.16979	38.7
"Firmicutes"	2.15656	38.6
"Firmicutes"	2.04259	38.8
"Firmicutes"	3.12301	44.6
"Proteobacteria"	6.68584	66.7
"Proteobacteria"	3.73105	56.9
"Proteobacteria"	5.66631	53.9
"Proteobacteria"	4.97215	43.5
"Proteobacteria"	3.97176	61.3
"Actinobacteria"	7.57163	73.2
"Firmicutes"	2.42941	56.8
"Firmicutes"	2.35255	57.1
"Firmicutes"	2.58075	56.8
"Firmicutes"	2.05582	58.5
"Proteobacteria"	3.78554	63.7592
"Firmicutes"	2.75987	37.5
"Proteobacteria"	3.17493	58.6
"Proteobacteria"	2.86239	55.4
